Date	EAN	SKU	Machine Type	SN Machine	SN Box	Country ("Free")		Client			Date				Sort
06.03.2017 10:02:00	7615400203420	7517576	TASKI swingo 1255 B Power BMS EBU DK	43721	5U13160E18000F00	DK		Alliance +			6	3	2017	10:02:00	20170306
10.03.2017 07:55:16	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	52647	5X26350305001300	FIN		ISS Finland			10	3	2017	7:55:16	20170310
10.03.2017 07:51:57	7615400219483	7523356	TASKI swingo XP-R BMS EURO	2954	5X26350317000E00	FIN		Lassila & Tikanoja Oyj			10	3	2017	7:51:57	20170310
13.03.2017 10:54:18	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53142	5X26350309001600	MONTAGE		ISS Netherlands			13	3	2017	10:54:18	20170313
13.03.2017 10:58:51	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	52226	5X2635030C001200	MONTAGE		ISS Netherlands			13	3	2017	10:58:51	20170313
14.03.2017 14:46:30	7615400204076	7518367	TASKI swingo 455 B BMS EURO	23581	5X26350214000600	MONTAGE		ISS Facility Services Süd GER			14	3	2017	14:46:30	20170314
14.03.2017 13:51:13	7615400204076	7518367	TASKI swingo 455 B BMS EURO	23577	5X26350314000200	MONTAGE		Diversey Deutschland			14	3	2017	13:51:13	20170314
14.03.2017 07:51:02	7615400203895	7518096	TASKI swingo 4000	10222	5X26350317000D00	FIN		ISS Finland			14	3	2017	7:51:02	20170314
14.03.2017 08:24:00	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2239	5X26350317001000	FIN		Diversey Finland			14	3	2017	8:24:00	20170314
16.03.2017 14:03:24	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53128	5X26350203000600	MONTAGE		ISS Netherlands			16	3	2017	14:03:24	20170316
16.03.2017 13:05:18	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53130	5X26350212000000	MONTAGE		ISS Netherlands			16	3	2017	13:05:18	20170316
16.03.2017 15:38:40	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	52911	5X26350306000200	MONTAGE		ISS Netherlands			16	3	2017	15:38:40	20170316
16.03.2017 14:28:04	7615400204076	7518367	TASKI swingo 455 B BMS EURO	23416	5X26350307001400	MONTAGE		ISS Belgium			16	3	2017	14:28:04	20170316
16.03.2017 14:06:19	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53131	5X2635030C000D00	MONTAGE		ISS Netherlands			16	3	2017	14:06:19	20170316
16.03.2017 11:17:23	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	52996	5X2635030D001100	MONTAGE		ISS Netherlands			16	3	2017	11:17:23	20170316
16.03.2017 13:44:13	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53132	5X26350310000100	MONTAGE		ISS Netherlands			16	3	2017	13:44:13	20170316
16.03.2017 14:24:07	7615400204076	7518367	TASKI swingo 455 B BMS EURO	23415	5X26350311000500	MONTAGE		ISS Netherlands			16	3	2017	14:24:07	20170316
16.03.2017 11:02:56	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	52910	5X26350317001200	MONTAGE		ISS Netherlands			16	3	2017	11:02:56	20170316
17.03.2017 09:47:18	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53163	5X26350216000200	MONTAGE		ISS Belgium			17	3	2017	9:47:18	20170317
20.03.2017 10:10:50	7615400219483	7523356	TASKI swingo XP-R BMS EURO	3141	5X26350103001100	MONTAGE		ISS Belgium			20	3	2017	10:10:50	20170320
20.03.2017 09:56:34	7615400219483	7523356	TASKI swingo XP-R BMS EURO	3142	5X26350209000600	MONTAGE		ISS Belgium			20	3	2017	9:56:34	20170320
21.03.2017 08:34:22	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	52224	5X26350208000400	FIN		ISS Finland			21	3	2017	8:34:22	20170321
22.03.2017 12:27:24	7615400220434	7523533	TASKI swingo 955 B Power BMS DK	52965	5U13160414000200	DK		Diversey stock Muenchwilen			22	3	2017	12:27:24	20170322
22.03.2017 14:37:39	7615400204076	7518367	TASKI swingo 455 B BMS EURO	23674	5X26350316000300	MONTAGE		ISS Facility Services Nord GER			22	3	2017	14:37:39	20170322
23.03.2017 15:27:23	7615400202690	7516825	TASKI swingo 755 B Economy BMS EURO	52759	5X2635030C001800	MONTAGE		ISS France			23	3	2017	15:27:23	20170323
23.03.2017 11:08:56	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2307	5X2635030E001500	MONTAGE		ISS Facility Services Süd GER			23	3	2017	11:08:56	20170323
23.03.2017 14:46:09	7615400203048	7517023	TASKI swingo 755 B Power BMS SEV	53005	5X26350310000E00	MONTAGE		Hägni AG Reinigunsunternehmen			23	3	2017	14:46:09	20170323
23.03.2017 11:23:38	7615400202928	7516862	TASKI swingo 350 B BMS EURO with battery	16116	5X26350314001400	MONTAGE		ISS Facility Services Nord GER			23	3	2017	11:23:38	20170323
24.03.2017 09:08:57	7615400203895	7518096	TASKI swingo 4000	10306	5X26350207000200	MONTAGE		Hägni AG Reinigunsunternehmen			24	3	2017	9:08:57	20170324
24.03.2017 10:20:49	7615400203895	7518096	TASKI swingo 4000	10308	5X26350303000F00	MONTAGE		Mega Service			24	3	2017	10:20:49	20170324
24.03.2017 06:38:19	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53264	5X2635030D000700	MONTAGE		ISS Netherlands			24	3	2017	6:38:19	20170324
24.03.2017 11:10:47	7615400202232	7515883	TASKI swingo 1650 BMS EURO	10746	5X26350312001300	MONTAGE		ISS Facility Services Süd GER			24	3	2017	11:10:47	20170324
27.03.2017 14:17:06	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	53238	5X2635020D001000	MONTAGE		Diversey stock Muenchwilen			27	3	2017	14:17:06	20170327
27.03.2017 15:28:41	7615400202690	7516825	TASKI swingo 755 B Economy BMS EURO	53015	5X26350311001700	MONTAGE		ISS Facility Services Süd GER			27	3	2017	15:28:41	20170327
30.03.2017 09:51:45	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	52743	5X26350310001300	FIN		ISS Finland			30	3	2017	9:51:45	20170330
31.03.2017 07:05:44	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	52225	5X26350218000900	FIN		ISS Finland			31	3	2017	7:05:44	20170331
31.03.2017 10:44:45	7615400203895	7518096	TASKI swingo 4000	10332	5X26350304000700	MONTAGE		Mega Service			31	3	2017	10:44:45	20170331
31.03.2017 10:15:00	7615400203895	7518096	TASKI swingo 4000	10333	5X2635030F000500	MONTAGE		Mega Service			31	3	2017	10:15:00	20170331
03.04.2017 13:30:21	7615400203406	7517574	TASKI swingo 855 B Power BMS DK	50519	5U13160E15000E00	DK		Diversey stock Muenchwilen			3	4	2017	13:30:21	20170403
03.04.2017 15:22:33	7615400221912	#N/A	#N/A	16577	5X26350306001500	MONTAGE		ISS Netherlands			3	4	2017	15:22:33	20170403
03.04.2017 06:55:46	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2295	5X26350313001200	FIN		ISS Finland			3	4	2017	6:55:46	20170403
03.04.2017 10:47:25	7615400204076	7518367	TASKI swingo 455 B BMS EURO	23711	5X26350314000800	MONTAGE		ISS Belgium			3	4	2017	10:47:25	20170403
03.04.2017 12:10:06	7615400204076	7518367	TASKI swingo 455 B BMS EURO	23702	5X26350316000500	MONTAGE		ISS Netherlands			3	4	2017	12:10:06	20170403
03.04.2017 10:16:47	7615400204076	7518367	TASKI swingo 455 B BMS EURO	23708	5X2635040E001500	MONTAGE		ISS Belgium			3	4	2017	10:16:47	20170403
04.04.2017 15:25:43	7615400203895	7518096	TASKI swingo 4000	10338	5X26350413001600	MONTAGE		Mega Service			4	4	2017	15:25:43	20170404
05.04.2017 07:28:40	7615400203895	7518096	TASKI swingo 4000	10227	5X2635030C001900	FIN		SOL Palvelut Oy			5	4	2017	7:28:40	20170405
07.04.2017 06:52:19	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	52731	5X26350209000000	FIN		ISS Finland			7	4	2017	6:52:19	20170407
11.04.2017 10:21:03	7615400202782	7516834	TASKI swingo 1255 B Power BMS EBU EURO	53246	5X26350319000800	MONTAGE		ISS Belgium			11	4	2017	10:21:03	20170411
12.04.2017 08:52:08	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53433	5X26350312001700	MONTAGE		ISS Belgium			12	4	2017	8:52:08	20170412
12.04.2017 07:29:59	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	52537	5X26350314000700	FIN		Pirkanmaan Osuuskauppa			12	4	2017	7:29:59	20170412
13.04.2017 13:01:09	7615400204137	7518373	TASKI swingo 5000	10239	4X16160912001600	CZ		ISS Czech Republic			13	4	2017	13:01:09	20170413
13.04.2017 10:43:46	7615400204137	7518373	TASKI swingo 5000	10189	5X08500517001400	CZ		ISS Czech Republic			13	4	2017	10:43:46	20170413
18.04.2017 12:40:22	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	52849	5X26350308000200	FIN		COOR Finland			18	4	2017	12:40:22	20170418
18.04.2017 12:28:27	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53640	5X26350308000300	FIN		COOR Finland			18	4	2017	12:28:27	20170418
18.04.2017 12:29:29	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53612	5X2635030D001400	FIN		COOR Finland			18	4	2017	12:29:29	20170418
19.04.2017 12:31:11	7615400203895	7518096	TASKI swingo 4000	2848	4X16160703001300	CZ		ISS Czech Republic			19	4	2017	12:31:11	20170419
19.04.2017 12:32:06	7615400203895	7518096	TASKI swingo 4000	2848	4X16160703001300	CZ		ISS Czech Republic			19	4	2017	12:32:06	20170419
19.04.2017 13:15:25	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	52114	5X08500707000800	CZ		ISS Czech Republic			19	4	2017	13:15:25	20170419
19.04.2017 14:27:37	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	51958	5X08501619000E00	CZ		ISS Czech Republic			19	4	2017	14:27:37	20170419
19.04.2017 13:55:42	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	51961	5X08501619001000	CZ		ISS Czech Republic			19	4	2017	13:55:42	20170419
19.04.2017 15:45:19	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2396	5X26350210000000	MONTAGE		Diversey Italy			19	4	2017	15:45:19	20170419
19.04.2017 13:10:23	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	53716	5X2635030E001000	MONTAGE		Diversey stock Muenchwilen			19	4	2017	13:10:23	20170419
20.04.2017 10:53:56	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	52679	5X26350206000300	FIN		ISS Finland			20	4	2017	10:53:56	20170420
20.04.2017 10:51:29	7615400203895	7518096	TASKI swingo 4000	10336	5X26350208000100	FIN		RTK-Palvelu Oy			20	4	2017	10:51:29	20170420
20.04.2017 11:39:34	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	52551	5X26350210000100	FIN		ISS Finland			20	4	2017	11:39:34	20170420
21.04.2017 08:43:28	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2400	5X26350215000200	MONTAGE		ISS Facility Services Nord GER			21	4	2017	8:43:28	20170421
21.04.2017 09:40:00	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24095	5X2635030A000500	MONTAGE		ISS Netherlands			21	4	2017	9:40:00	20170421
24.04.2017 13:25:35	7615400502721	8004740	TASKI swingo 2500	12223	5X26350212000400	MONTAGE		Mega Service			24	4	2017	13:25:35	20170424
24.04.2017 09:12:04	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2401	5X26350300000D00	MONTAGE		ISS Facility Services Nord GER			24	4	2017	9:12:04	20170424
24.04.2017 14:56:50	7615400203895	7518096	TASKI swingo 4000	10400	5X26350311001900	MONTAGE		Diversey stock Muenchwilen			24	4	2017	14:56:50	20170424
24.04.2017 15:19:20	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2404	5X26350416001500	MONTAGE		ISS France			24	4	2017	15:19:20	20170424
25.04.2017 06:16:02	7615400219483	7523356	TASKI swingo XP-R BMS EURO	3183	5X26350212000A00	MONTAGE		ISS France			25	4	2017	6:16:02	20170425
25.04.2017 14:33:24	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2405	5X26350307000A00	MONTAGE		ISS France			25	4	2017	14:33:24	20170425
25.04.2017 15:29:03	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2280	5X26350318001200	MONTAGE		ISS France			25	4	2017	15:29:03	20170425
26.04.2017 10:56:23	7615400204137	7518373	TASKI swingo 5000	10206	5U1316141A000900	CZ		ISS Czech Republic			26	4	2017	10:56:23	20170426
26.04.2017 10:58:44	7615400204137	7518373	TASKI swingo 5000	10206	5U1316141A000900	CZ		ISS Czech Republic			26	4	2017	10:58:44	20170426
26.04.2017 10:31:26	7615400219483	7523356	TASKI swingo XP-R BMS EURO	2423	5U13161514000A00	CZ		ISS Czech Republic			26	4	2017	10:31:26	20170426
26.04.2017 10:11:11	7615400204137	7518373	TASKI swingo 5000	10230	5X08501608001000	CZ		ISS Czech Republic			26	4	2017	10:11:11	20170426
27.04.2017 06:43:50	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	1286	5X2635020F000000	FIN		ISS Finland			27	4	2017	6:43:50	20170427
27.04.2017 07:46:55	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	50871	5X2635020F000100	FIN		ISS Finland			27	4	2017	7:46:55	20170427
27.04.2017 09:32:17	7615400204137	7518373	TASKI swingo 5000	10248	5X26350305001500	FIN		ISS Finland			27	4	2017	9:32:17	20170427
27.04.2017 07:45:07	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	52548	5X2635030E000700	FIN		ISS Finland			27	4	2017	7:45:07	20170427
28.04.2017 17:58:29	7615400502721	8004740	TASKI swingo 2500	12159	5X08500418000D00	PT		ISS Portugal			28	4	2017	17:58:29	20170428
28.04.2017 17:35:49	7615400203895	7518096	TASKI swingo 4000	10105	5X08500E0F001100	PT		ISS Portugal			28	4	2017	17:35:49	20170428
28.04.2017 07:17:03	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	52549	5X26350209000000	FIN		ISS Finland			28	4	2017	7:17:03	20170428
28.04.2017 07:08:04	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	38670	5X26350310000600	FIN		ISS Finland			28	4	2017	7:08:04	20170428
28.04.2017 12:50:12	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	54012	5X26350311000400	MONTAGE		Mega Service			28	4	2017	12:50:12	20170428
02.05.2017 11:14:43	7615400502721	8004740	TASKI swingo 2500	12158	4X16160710001700	PT		ISS Portugal			2	5	2017	11:14:43	20170502
02.05.2017 11:07:13	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	51244	5X0850010C000700	PT		ISS Portugal			2	5	2017	11:07:13	20170502
02.05.2017 09:56:03	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	52953	5X0850060E000600	PT		ISS Portugal			2	5	2017	9:56:03	20170502
02.05.2017 14:35:14	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	53943	5X26350110001100	MONTAGE		Diversey stock Muenchwilen			2	5	2017	14:35:14	20170502
02.05.2017 15:20:18	7615400219483	7523356	TASKI swingo XP-R BMS EURO	3195	5X26350308000400	MONTAGE		Diversey stock Muenchwilen			2	5	2017	15:20:18	20170502
02.05.2017 13:54:29	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53644	5X26350313000500	MONTAGE		ISS Belgium			2	5	2017	13:54:29	20170502
02.05.2017 14:01:53	7615400219513	7523359	TASKI swingo XP-M BMS EURO	3156	5X26350411001500	MONTAGE		Diversey stock Muenchwilen			2	5	2017	14:01:53	20170502
03.05.2017 09:41:33	7615400502721	8004740	TASKI swingo 2500	12181	5X08501201000900	PT		ISS Portugal			3	5	2017	9:41:33	20170503
03.05.2017 12:31:20	7615400204137	7518373	TASKI swingo 5000	10384	5X26350314001700	MONTAGE		Diversey stock Muenchwilen			3	5	2017	12:31:20	20170503
04.05.2017 10:03:28	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	53384	5X0850040B000D00	PT		ISS Portugal			4	5	2017	10:03:28	20170504
04.05.2017 08:49:47	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24073	5X26350108001000	MONTAGE		ISS Netherlands			4	5	2017	8:49:47	20170504
04.05.2017 08:55:18	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24073	5X26350108001000	MONTAGE		ISS Netherlands			4	5	2017	8:55:18	20170504
04.05.2017 07:20:40	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2277	5X26350206000200	FIN		Palmia Oy			4	5	2017	7:20:40	20170504
04.05.2017 07:15:50	7615400204076	7518367	TASKI swingo 455 B BMS EURO	23998	5X26350211000000	MONTAGE		ISS Netherlands			4	5	2017	7:15:50	20170504
04.05.2017 08:36:53	7615400502721	8004740	TASKI swingo 2500	12165	5X2635030E000A00	FIN		ISS Finland			4	5	2017	8:36:53	20170504
04.05.2017 09:09:47	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24328	5X26350315000700	MONTAGE		ISS Netherlands			4	5	2017	9:09:47	20170504
05.05.2017 10:34:38	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	43694	5U13160E06001000	DK		Alliance +			5	5	2017	10:34:38	20170505
05.05.2017 12:07:13	7615400203383	7517572	TASKI swingo 855 B Power BMS EURO	54314	5X2635030C000800	MONTAGE		Diversey stock Muenchwilen			5	5	2017	12:07:13	20170505
05.05.2017 06:20:32	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	41788	5X26350317000700	FIN		ISS Finland			5	5	2017	6:20:32	20170505
08.05.2017 09:16:22	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	43348	5U13160114000E00	DK		Alliance +			8	5	2017	9:16:22	20170508
08.05.2017 09:34:03	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	43699	5U13160409000200	DK		Alliance +			8	5	2017	9:34:03	20170508
08.05.2017 11:25:53	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	43693	5U1316040C000200	DK		Alliance +			8	5	2017	11:25:53	20170508
08.05.2017 11:11:39	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	43702	5U13160B11001200	DK		Alliance +			8	5	2017	11:11:39	20170508
08.05.2017 07:30:14	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	42337	5U13160E08000F00	DK		Alliance +			8	5	2017	7:30:14	20170508
08.05.2017 09:04:32	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	43342	5U13160E16000E00	DK		Alliance +			8	5	2017	9:04:32	20170508
08.05.2017 15:10:17	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2427	5X26350312000200	MONTAGE		ISS Facility Services Süd GER			8	5	2017	15:10:17	20170508
10.05.2017 07:28:44	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	53386	5X2635030D000800	FIN		ISS Finland			10	5	2017	7:28:44	20170510
10.05.2017 07:27:42	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	53385	5X26350316000D00	FIN		ISS Finland			10	5	2017	7:27:42	20170510
10.05.2017 07:29:33	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	53616	5X26350317000600	FIN		ISS Finland			10	5	2017	7:29:33	20170510
11.05.2017 17:12:34	7615400203529	7517742	TASKI swingo 855 B Power BMS NA	52501	5U13160C08000800	US		Diversey US			11	5	2017	17:12:34	20170511
11.05.2017 10:52:14	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24349	5X26350314001500	MONTAGE		ISS Belgium			11	5	2017	10:52:14	20170511
11.05.2017 13:06:15	7615400220410	7523531	TASKI swingo 955 B Power BMS EURO	54235	5X26350315001700	MONTAGE		Diversey stock Muenchwilen			11	5	2017	13:06:15	20170511
12.05.2017 15:46:16	7615400202737	7516829	TASKI swingo 1255 B Power	46492	5U13160C03000600	US		ISS Global			12	5	2017	15:46:16	20170512
12.05.2017 07:47:18	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24346	5X26350106001100	MONTAGE		ISS Belgium			12	5	2017	7:47:18	20170512
12.05.2017 10:18:19	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24345	5X26350305000300	MONTAGE		ISS Belgium			12	5	2017	10:18:19	20170512
12.05.2017 10:30:33	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24511	5X2635030C000B00	MONTAGE		ISS Belgium			12	5	2017	10:30:33	20170512
15.05.2017 09:45:11	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24510	5X26340203000500	MONTAGE		ISS Belgium			15	5	2017	9:45:11	20170515
15.05.2017 08:13:00	7615400502721	8004740	TASKI swingo 2500	12224	5X2635020C000100	FIN		ISS Finland			15	5	2017	8:13:00	20170515
15.05.2017 09:06:05	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54296	5X26350215001000	MONTAGE		ISS Belgium			15	5	2017	9:06:05	20170515
16.05.2017 13:29:46	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	43344	5U13160E07000F00	DK		Alliance +			16	5	2017	13:29:46	20170516
16.05.2017 13:39:31	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	43701	5X08500207000F00	DK		Alliance +			16	5	2017	13:39:31	20170516
16.05.2017 13:47:23	7615400203161	7517180	TASKI swingo 755 B Power BMS DK	43347	5X08500E10000B00	DK		Alliance +			16	5	2017	13:47:23	20170516
17.05.2017 12:51:16	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2461	5X2635030A001900	MONTAGE		Diversey stock Muenchwilen			17	5	2017	12:51:16	20170517
18.05.2017 14:31:08	7615400203529	7517742	TASKI swingo 855 B Power BMS NA	52508	5U13160613001400	US		Diversey stock Muenchwilen			18	5	2017	14:31:08	20170518
18.05.2017 12:24:01	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54169	5X26340204000600	MONTAGE		ISS France			18	5	2017	12:24:01	20170518
18.05.2017 13:04:48	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24611	5X2634020E000500	MONTAGE		Diversey Italy			18	5	2017	13:04:48	20170518
18.05.2017 14:53:13	7615400502721	8004740	TASKI swingo 2500	12258	5X26350202001100	MONTAGE		ISS France			18	5	2017	14:53:13	20170518
18.05.2017 08:56:14	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	53961	5X26350316001500	MONTAGE		ISS France			18	5	2017	8:56:14	20170518
19.05.2017 10:49:46	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54191	5X26340202000700	MONTAGE		ISS Belgium			19	5	2017	10:49:46	20170519
19.05.2017 15:28:01	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	53535	5X2634020E000100	PT		ISS Portugal			19	5	2017	15:28:01	20170519
19.05.2017 12:50:37	7615400202782	7516834	TASKI swingo 1255 B Power BMS EBU EURO	54102	5X26340213000500	MONTAGE		ISS Belgium			19	5	2017	12:50:37	20170519
19.05.2017 12:04:29	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54190	5X26340214000700	MONTAGE		ISS Belgium			19	5	2017	12:04:29	20170519
19.05.2017 12:09:21	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24618	5X26340219000500	MONTAGE		ISS Belgium			19	5	2017	12:09:21	20170519
19.05.2017 10:29:38	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54188	5X26340307001700	MONTAGE		ISS Belgium			19	5	2017	10:29:38	20170519
19.05.2017 09:52:51	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54170	5X2634030A001700	MONTAGE		ISS Belgium			19	5	2017	9:52:51	20170519
19.05.2017 10:38:23	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24244	5X2634060E000E00	MONTAGE		ISS Belgium			19	5	2017	10:38:23	20170519
19.05.2017 16:04:37	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	53529	5X2634060F001000	PT		ISS Portugal			19	5	2017	16:04:37	20170519
19.05.2017 11:57:12	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24249	5X26340904000C00	MONTAGE		ISS Belgium			19	5	2017	11:57:12	20170519
19.05.2017 12:07:00	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54189	5X26340A0A000000	MONTAGE		ISS Belgium			19	5	2017	12:07:00	20170519
19.05.2017 10:48:44	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24617	5X26350206001000	MONTAGE		ISS Belgium			19	5	2017	10:48:44	20170519
19.05.2017 12:19:52	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24247	5X26350212000C00	MONTAGE		ISS Belgium			19	5	2017	12:19:52	20170519
19.05.2017 15:23:22	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	53536	5X2635030A000B00	PT		ISS Portugal			19	5	2017	15:23:22	20170519
19.05.2017 12:43:36	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54062	5X2635030C001400	MONTAGE		ISS Belgium			19	5	2017	12:43:36	20170519
19.05.2017 12:40:28	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24616	5X26350317000300	MONTAGE		ISS Belgium			19	5	2017	12:40:28	20170519
19.05.2017 16:09:40	7615400202751	7516831	TASKI swingo 1255 B Power BMS EURO	53881	5X26350406001600	PT		ISS Portugal			19	5	2017	16:09:40	20170519
22.05.2017 12:39:15	7615400219483	7523356	TASKI swingo XP-R BMS EURO	3219	5X26340217000600	MONTAGE		ISS Belgium			22	5	2017	12:39:15	20170522
22.05.2017 09:33:38	7615400202782	7516834	TASKI swingo 1255 B Power BMS EBU EURO	54101	5X26340310001900	MONTAGE		ISS Belgium			22	5	2017	9:33:38	20170522
22.05.2017 07:47:09	7615400204076	7518367	TASKI swingo 455 B BMS EURO	24628	5X26340903000D00	MONTAGE		ISS Belgium			22	5	2017	7:47:09	20170522
22.05.2017 09:22:31	7615400202232	7515883	TASKI swingo 1650 BMS EURO	10842	5X2635010A001100	MONTAGE		ISS Belgium			22	5	2017	9:22:31	20170522
22.05.2017 12:31:19	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54601	5X26350311000100	MONTAGE		ISS France			22	5	2017	12:31:19	20170522
23.05.2017 07:43:07	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2474	5X26340615000D00	MONTAGE		Mega Service			23	5	2017	7:43:07	20170523
23.05.2017 12:12:24	7615400219780	7523420	TASKI swingo 2100µicro BMS EURO	2478	5X26350406001500	MONTAGE		Mega Service			23	5	2017	12:12:24	20170523
24.05.2017 08:44:50	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54624	5X2634020F000B00	MONTAGE		ISS Belgium			24	5	2017	8:44:50	20170524
24.05.2017 07:29:20	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54623	5X26340216000A00	MONTAGE		ISS Belgium			24	5	2017	7:29:20	20170524
24.05.2017 14:01:27	7615400219483	7523356	TASKI swingo XP-R BMS EURO	3223	5X26340305001300	MONTAGE		ISS Belgium			24	5	2017	14:01:27	20170524
24.05.2017 11:59:16	7615400202706	7516826	TASKI swingo 755 B Power BMS EURO	54064	5X2634030B001600	MONTAGE		ISS Belgium			24	5	2017	11:59:16	20170524
24.05.2017 12:35:22	7615400202737	7516829	TASKI swingo 1255 B Power	53699	5X26350204000A00	CZ		Diversey stock Muenchwilen			24	5	2017	12:35:22	20170524
24.05.2017 12:50:45	7615400202737	7516829	TASKI swingo 1255 B Power	54221	5X26350211000400	CZ		Diversey stock Muenchwilen			24	5	2017	12:50:45	20170524
24.05.2017 12:49:49	7615400202737	7516829	TASKI swingo 1255 B Power	53866	5X26350212000500	CZ		Diversey stock Muenchwilen			24	5	2017	12:49:49	20170524
